source_vector,reference_type,reference_name,cosine_similarity,cosine_distance,euclidean_distance,l1_distance,dot_product
0000007_05499_d_0000037_features,averaged,averaged_features,0.81316704,0.18683308,15.76636028289795,442.62115,537.2984
0000007_05499_d_0000037_features,individual,0000007_04999_d_00000366_features,0.8188969,0.18110323,18.244333267211914,516.7232,686.0878
0000007_05499_d_0000037_features,individual,0000007_05499_d_000003715_features,0.73919314,0.26080692,20.514490127563477,598.974,579.97906
0000007_05499_d_0000037_features,individual,0000007_05499_d_000003730_features,0.6859705,0.3140295,20.360984802246094,630.1508,450.50705
0000007_05499_d_0000037_features,individual,0000076_00004_d_00000015_features,0.6569585,0.3430416,24.153026580810547,752.0112,537.61145
0000007_05499_d_0000037_features,individual,0000076_00004_d_0000001_features,0.73870635,0.26129383,19.160911560058594,608.6265,518.859
0000007_05499_d_0000037_features,individual,0000076_00352_d_00000022_features,0.82763135,0.17236876,15.447912216186523,494.047,572.88684
0000007_05499_d_0000037_features,individual,0000076_00352_d_00000023_features,0.7648312,0.235169,19.160017013549805,614.19666,585.35425
0000007_05499_d_0000037_features,individual,0000076_00352_d_00000024_features,0.67752093,0.32247907,22.197799682617188,702.4963,512.02625
0000007_05499_d_0000037_features,individual,0000076_00352_d_00000026_features,0.6339288,0.36607128,26.069698333740234,797.27094,550.7715
0000007_05499_d_0000037_features,individual,0000076_00352_d_0000002_features,0.78179103,0.21820909,17.22195053100586,550.0735,530.64276
0000007_05499_d_0000037_features,individual,0000076_00616_d_00000032_features,0.8082092,0.191791,16.080577850341797,508.93616,543.27637
0000007_05499_d_0000037_features,individual,0000076_00616_d_00000033_features,0.8173071,0.182693,16.06389808654785,522.96375,576.8316
0000007_05499_d_0000037_features,individual,0000076_00616_d_00000035_features,0.6391752,0.36082488,22.974319458007812,725.01086,466.00845
0000007_05499_d_0000037_features,individual,0000076_00616_d_00000037_features,0.6443895,0.3556106,23.64999771118164,723.68506,498.64377
0000007_05499_d_0000037_features,individual,0000076_00616_d_0000003_features,0.86785036,0.13214964,14.094470977783203,454.89368,642.5306
0000007_05499_d_0000037_features,individual,0000076_01012_d_00000042_features,0.7629661,0.23703408,21.103790283203125,662.9703,654.9002
0000007_05499_d_0000037_features,individual,0000076_01012_d_00000044_features,0.7970831,0.20291722,16.576677322387695,532.16504,538.66455
0000007_05499_d_0000037_features,individual,0000076_01012_d_00000046_features,0.7116411,0.28835893,20.408254623413086,619.7013,512.76886
0000007_05499_d_0000037_features,individual,0000076_01012_d_00000047_features,0.68120813,0.318792,21.763898849487305,656.5703,503.1404
0000007_05499_d_0000037_features,individual,0000076_01012_d_00000048_features,0.60859233,0.39140773,24.609394073486328,726.6377,465.3863
0000007_05499_d_0000037_features,individual,0000076_01012_d_0000004_features,0.851426,0.14857411,15.026288032531738,487.3313,635.85144
0000007_05499_d_0000037_features,individual,0000076_01444_d_000000513_features,0.64169717,0.358303,21.816730499267578,674.8303,424.8224
0000007_05499_d_0000037_features,individual,0000076_01444_d_000000516_features,0.5619576,0.4380424,24.870534896850586,735.81714,396.64948
0000007_05499_d_0000037_features,individual,0000076_01444_d_00000052_features,0.68417805,0.31582195,23.402700424194336,740.0473,565.95496
0000007_05499_d_0000037_features,individual,0000076_01444_d_00000053_features,0.742427,0.25757307,19.24418067932129,609.3412,532.6739
0000007_05499_d_0000037_features,individual,0000076_01444_d_00000054_features,0.68429506,0.31570506,22.59994888305664,688.2324,539.7827
0000007_05499_d_0000037_features,individual,0000076_01444_d_00000056_features,0.65138686,0.3486132,23.342838287353516,717.9558,501.5027
0000007_05499_d_0000037_features,individual,0000076_01444_d_0000005_features,0.71929526,0.28070486,19.500032424926758,627.11633,486.5609
0000007_05499_d_0000037_features,individual,0000076_01601_d_000000614_features,0.69404924,0.30595088,21.26789665222168,676.551,510.37622
0000007_05499_d_0000037_features,individual,0000076_01601_d_00000067_features,0.71034145,0.28965867,21.692420959472656,676.2217,561.07556
0000007_05499_d_0000037_features,individual,0000076_01792_d_00000074_features,0.7315852,0.2684149,19.91912269592285,636.4496,537.5895
0000007_05499_d_0000037_features,individual,0000076_01792_d_00000078_features,0.7576872,0.24231291,19.671579360961914,559.8762,589.4763
0000007_05499_d_0000037_features,individual,0000076_01792_d_0000007_features,0.65227294,0.34772706,23.162202835083008,751.82886,497.08572
0000007_05499_d_0000037_features,individual,0000076_03315_d_000001120_features,0.72401816,0.2759819,21.85045051574707,662.70764,595.52344
0000007_05499_d_0000037_features,individual,0000076_03315_d_00000112_features,0.6234448,0.37655532,26.70922088623047,826.5515,549.2818
0000007_05499_d_0000037_features,individual,0000076_03930_d_000001318_features,0.4674912,0.53250885,27.228918075561523,780.9142,325.4438
0000007_05499_d_0000037_features,individual,0000076_04382_d_00000155_features,0.73543835,0.26456177,20.14402198791504,634.41376,556.40063
0000007_05499_d_0000037_features,individual,0000076_04925_d_0000017_features,0.81166273,0.1883375,16.50658416748047,534.33655,585.03766
0000007_05499_d_0000037_features,individual,0000076_04999_d_00000184_features,0.62747324,0.37252688,22.260663986206055,666.7419,416.1123
0000007_05499_d_0000037_features,individual,0000076_04999_d_00000187_features,0.5701221,0.42987794,22.53386116027832,694.397,319.41574
0000007_05499_d_0000037_features,individual,0000076_05079_d_000001916_features,0.56557894,0.43442112,24.139141082763672,719.53284,378.71155
0000007_05499_d_0000037_features,individual,0000076_05079_d_00000192_features,0.84454167,0.15545839,15.918707847595215,490.1237,659.4547
0000007_05499_d_0000037_features,individual,0000076_05079_d_00000194_features,0.66397005,0.33603013,26.23674774169922,700.4353,609.4194
0000007_05499_d_0000037_features,individual,0000076_05079_d_00000198_features,0.53248584,0.46751422,25.072656631469727,694.8351,357.5508
0000007_05499_d_0000037_features,individual,0000076_05079_d_0000019_features,0.84699047,0.15300965,14.149660110473633,463.12024,542.2021
0000007_05499_d_0000037_features,individual,0000200_00566_d_000017015_features,0.529765,0.4702351,24.873342514038086,714.598,347.24197
0000007_05499_d_0000037_features,individual,0000200_00566_d_00001704_features,0.73389196,0.2661081,19.717432022094727,589.5956,533.9776
0000007_05499_d_0000037_features,individual,0000200_00566_d_00001706_features,0.71163756,0.28836262,21.098033905029297,613.4038,541.512
0000007_05499_d_0000037_features,individual,0000200_00566_d_0000170_features,0.7775774,0.22242266,18.097009658813477,519.16406,569.0382
0000007_05499_d_0000037_features,individual,0000201_00446_d_00001732_features,0.677686,0.32231408,21.39579963684082,620.276,480.9266
0000007_05499_d_0000037_features,individual,0000201_00446_d_00001733_features,0.7147689,0.2852311,19.589012145996094,584.0105,479.7907
0000007_05499_d_0000037_features,individual,0000201_00446_d_00001735_features,0.6806016,0.31939846,22.4857177734375,648.2925,528.4878
0000007_05499_d_0000037_features,individual,0000201_00446_d_00001736_features,0.6045034,0.39549673,26.713003158569336,745.1393,517.0444
0000007_05499_d_0000037_features,individual,0000201_00446_d_0000173_features,0.6456001,0.35440004,22.601064682006836,657.69556,464.47266
0000007_05499_d_0000037_features,individual,0000201_00626_d_000017411_features,0.5846883,0.41531163,23.947378158569336,724.4227,403.65842
0000007_05499_d_0000037_features,individual,0000201_00626_d_000017416_features,0.76903754,0.23096263,19.34716033935547,548.4918,603.71594
0000007_05499_d_0000037_features,individual,0000201_00626_d_000017418_features,0.65359324,0.34640682,22.914939880371094,705.0969,491.04968
0000007_05499_d_0000037_features,individual,0000201_00626_d_000017422_features,0.5751282,0.4248718,27.27071762084961,757.15393,482.9314
0000007_05499_d_0000037_features,individual,0000201_00626_d_00001742_features,0.7783288,0.2216714,18.3181209564209,543.8352,582.0284
0000007_05499_d_0000037_features,individual,0000201_00626_d_00001743_features,0.69861186,0.30138814,24.64185333251953,726.4159,631.19403
0000007_05499_d_0000037_features,individual,0000201_00626_d_00001744_features,0.730809,0.2691912,20.445966720581055,589.98566,558.1824
0000007_05499_d_0000037_features,individual,0000201_00626_d_00001746_features,0.6779833,0.32201684,22.57769012451172,678.42267,526.515
0000007_05499_d_0000037_features,individual,0000201_00626_d_00001747_features,0.6621994,0.33780062,22.942867279052734,672.9179,508.4381
0000007_05499_d_0000037_features,individual,0000201_00626_d_00001748_features,0.6726295,0.32737064,20.127994537353516,607.85144,402.38864
0000007_05499_d_0000037_features,individual,0000201_00626_d_0000174_features,0.6240054,0.37599474,25.541959762573242,815.79706,519.00336
0000007_05499_d_0000037_features,individual,0000201_00818_d_000017510_features,0.6797937,0.32020634,21.197463989257812,631.56445,476.89627
0000007_05499_d_0000037_features,individual,0000201_00818_d_000017516_features,0.634629,0.3653711,22.087921142578125,646.5487,422.6624
0000007_05499_d_0000037_features,individual,0000201_00818_d_00001752_features,0.68395156,0.31604844,23.16045570373535,722.35785,557.76483
0000007_05499_d_0000037_features,individual,0000201_00818_d_00001753_features,0.7294608,0.27053928,20.4774112701416,583.6362,556.38916
0000007_05499_d_0000037_features,individual,0000201_00818_d_00001754_features,0.6653461,0.33465385,22.942142486572266,664.4988,514.45416
0000007_05499_d_0000037_features,individual,0000201_00818_d_00001755_features,0.6286993,0.37130076,22.963565826416016,669.7261,446.1767
0000007_05499_d_0000037_features,individual,0000201_00818_d_00001757_features,0.6680823,0.3319177,21.833066940307617,639.6126,479.0244
0000007_05499_d_0000037_features,individual,0000201_00818_d_00001758_features,0.61786556,0.38213456,22.544151306152344,669.83203,409.70316
0000007_05499_d_0000037_features,individual,0000201_01292_d_00001773_features,0.7436689,0.2563311,18.64204978942871,550.91583,503.45145
0000007_05499_d_0000037_features,individual,0000201_01292_d_00001774_features,0.7191998,0.28080028,19.29923439025879,623.8302,474.751
0000007_05499_d_0000037_features,individual,0000201_01634_d_00001793_features,0.7005851,0.2994148,21.294450759887695,634.48334,525.4049
0000007_05499_d_0000037_features,individual,0000201_01634_d_00001794_features,0.55327094,0.44672918,25.28013801574707,735.8519,395.40338
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019110_features,0.73653746,0.2634626,21.8227481842041,643.49817,621.2663
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019111_features,0.73058677,0.2694131,20.18888282775879,594.0424,546.9979
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019112_features,0.7417985,0.2582016,20.109115600585938,623.45953,569.7932
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019114_features,0.70563686,0.29436326,21.27770233154297,640.199,535.56494
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019117_features,0.6323955,0.3676046,22.264429092407227,663.4579,425.80756
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019120_features,0.6933876,0.30661237,22.0107479095459,620.6339,537.36884
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019127_features,0.58883476,0.41116536,22.53942108154297,661.1108,355.07275
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001912_features,0.70044374,0.29955626,21.498579025268555,673.5639,533.01794
0000007_05499_d_0000037_features,individual,0000204_00000_d_000019139_features,0.59337926,0.4066208,25.05767822265625,719.46045,453.16602
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001913_features,0.7162506,0.28374952,18.93027114868164,604.93286,440.82288
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001914_features,0.7360724,0.2639277,18.805200576782227,593.0602,491.6742
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001916_features,0.6739681,0.32603204,22.408613204956055,683.699,512.6002
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001917_features,0.68770283,0.31229728,20.571544647216797,656.31714,465.4265
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001918_features,0.6764419,0.3235582,23.33590316772461,708.0194,548.8406
0000007_05499_d_0000037_features,individual,0000204_00000_d_00001919_features,0.7591998,0.2408005,18.530691146850586,534.57184,540.6448
0000007_05499_d_0000037_features,individual,0000204_00000_d_0000191_features,0.7648391,0.23516113,21.0045108795166,633.13525,655.72205
0000007_05499_d_0000037_features,individual,0000204_00332_d_00001922_features,0.6743779,0.32562208,20.42132568359375,620.87964,425.84756
0000007_05499_d_0000037_features,individual,0000204_00332_d_000019239_features,0.65829164,0.34170848,23.912561416625977,707.99896,532.6835
0000007_05499_d_0000037_features,individual,0000204_00332_d_00001923_features,0.73906934,0.26093078,19.51311683654785,535.71326,537.166
0000007_05499_d_0000037_features,individual,0000204_00332_d_00001924_features,0.6984772,0.30152303,22.105234146118164,662.8209,551.17584
0000007_05499_d_0000037_features,individual,0000204_00332_d_00001925_features,0.66348886,0.3365112,25.446449279785156,708.98785,587.13074
0000007_05499_d_0000037_features,individual,0000204_00332_d_00001927_features,0.6653671,0.334633,20.944631576538086,642.31775,433.41272
0000007_05499_d_0000037_features,individual,0000204_00332_d_00001929_features,0.6163745,0.38362557,26.99230194091797,701.34265,544.3474
0000007_05499_d_0000037_features,individual,0000204_00332_d_0000192_features,0.6711881,0.32881182,22.85016441345215,647.78955,522.60486
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019710_features,0.768294,0.23170614,19.566139221191406,590.7826,610.79694
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019711_features,0.6710059,0.3289942,23.772851943969727,656.0614,552.24536
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019712_features,0.696699,0.3033011,21.046768188476562,601.483,506.98218
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019713_features,0.72783047,0.2721697,22.9431209564209,641.14874,639.18066
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019714_features,0.70048034,0.29951978,23.264928817749023,665.0324,593.6989
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019717_features,0.701701,0.29829913,20.555816650390625,591.4788,496.69714
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019718_features,0.68058974,0.31941032,22.6337833404541,647.7711,533.60486
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019727_features,0.6981579,0.30184227,21.647611618041992,649.3972,533.85645
0000007_05499_d_0000037_features,individual,0000205_00405_d_00001972_features,0.80328465,0.19671535,16.693359375,533.29987,568.4877
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019736_features,0.7590087,0.24099135,19.96259307861328,602.0365,604.30786
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019738_features,0.5778104,0.4221897,24.505985260009766,728.4376,410.7042
0000007_05499_d_0000037_features,individual,0000205_00405_d_00001973_features,0.8256514,0.17434871,16.122400283813477,500.92038,609.19165
0000007_05499_d_0000037_features,individual,0000205_00405_d_000019740_features,0.51325333,0.4867468,26.089923858642578,774.94904,358.8619
0000007_05499_d_0000037_features,individual,0000205_00405_d_00001975_features,0.76542896,0.2345711,21.030303955078125,609.8695,657.93494
0000007_05499_d_0000037_features,individual,0000205_00405_d_00001976_features,0.6649089,0.33509123,23.580827713012695,726.0928,534.6553
0000007_05499_d_0000037_features,individual,0000205_00405_d_00001978_features,0.75920236,0.2407977,19.74115562438965,573.0586,595.9532
0000007_05499_d_0000037_features,individual,0000205_00405_d_0000197_features,0.7761601,0.22383982,18.14980125427246,573.20807,567.7757
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020110_features,0.7675326,0.23246747,20.914920806884766,638.9177,658.74097
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020111_features,0.6944901,0.30550987,22.823904037475586,680.76715,567.59705
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020112_features,0.6543497,0.34565043,23.437376022338867,670.15924,510.16577
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020113_features,0.76316357,0.23683637,19.584150314331055,566.03174,599.10925
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020114_features,0.7893418,0.21065825,16.96936798095703,535.8341,539.11255
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020115_features,0.6986716,0.30132842,21.749530792236328,639.91345,538.72754
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020117_features,0.7121519,0.28784823,22.169361114501953,655.2548,581.58545
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020118_features,0.7200733,0.2799269,23.40473175048828,663.1635,637.46594
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020119_features,0.6079415,0.3920586,24.686538696289062,697.7533,466.61426
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020120_features,0.6338539,0.3661462,22.15460968017578,638.98486,424.0071
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020121_features,0.70664907,0.29335093,20.527877807617188,619.63367,506.69553
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020123_features,0.6485888,0.35141122,23.358469009399414,657.16364,496.8064
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020124_features,0.5904436,0.4095564,25.246095657348633,714.81885,453.80344
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020126_features,0.71612227,0.2838778,19.6484317779541,622.74194,486.50854
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020127_features,0.7353332,0.26466697,21.686033248901367,618.9444,614.0398
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002012_features,0.78605956,0.21394056,18.002172470092773,562.4722,587.9268
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020130_features,0.63747203,0.36252803,23.176626205444336,655.2438,469.9973
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020131_features,0.5861912,0.41380894,22.729806900024414,681.068,358.9986
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020133_features,0.62345994,0.37654012,24.938140869140625,694.9824,500.85657
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020134_features,0.6549528,0.34504718,22.204336166381836,654.0422,467.44318
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020135_features,0.57805574,0.42194432,26.306856155395508,740.7569,462.97113
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020136_features,0.6315644,0.3684358,25.680646896362305,708.4991,536.0488
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020139_features,0.56570655,0.4342935,25.274250030517578,756.99835,414.67737
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002013_features,0.6574527,0.34254736,22.599315643310547,702.7216,487.18546
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002014_features,0.7921745,0.20782548,17.684856414794922,524.97675,589.4365
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020154_features,0.6573835,0.34261668,22.72549819946289,649.8872,491.59485
0000007_05499_d_0000037_features,individual,0000205_02019_d_000020157_features,0.493768,0.506232,25.10572624206543,729.7069,302.6819
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002015_features,0.73536277,0.2646373,19.426950454711914,602.5995,523.75903
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002016_features,0.7881647,0.21183544,19.330652236938477,548.0836,650.02844
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002017_features,0.6289354,0.37106472,22.82585334777832,703.29065,441.4897
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002018_features,0.6661446,0.3338555,23.62432289123535,740.12537,538.37354
0000007_05499_d_0000037_features,individual,0000205_02019_d_00002019_features,0.7638639,0.2361362,19.29012680053711,578.0699,588.5564
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020211_features,0.7220871,0.2779131,19.795896530151367,585.1432,508.91492
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020212_features,0.7486006,0.25139946,19.250669479370117,587.2201,548.6609
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020213_features,0.73429656,0.26570362,20.1883487701416,600.5708,555.5991
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020214_features,0.7210071,0.27899295,21.67411231994629,650.8998,582.9883
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020215_features,0.74306047,0.25693953,22.418231964111328,620.3969,654.64575
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020216_features,0.7218429,0.27815717,23.4955997467041,709.23157,643.8252
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020217_features,0.75942004,0.24058014,19.455276489257812,560.28357,584.6434
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020218_features,0.7409036,0.25909644,18.626920700073242,584.91315,494.5324
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020219_features,0.7073232,0.29267693,20.95200538635254,606.1032,526.2627
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020220_features,0.715761,0.28423923,20.697486877441406,620.4802,534.5011
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020221_features,0.6598451,0.34015483,22.431257247924805,651.95984,485.66504
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020222_features,0.7428963,0.25710374,20.501829147338867,617.037,587.911
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020223_features,0.70822674,0.29177344,20.686513900756836,602.7536,517.18146
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020224_features,0.76066136,0.23933893,18.74538230895996,577.4678,555.52136
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020225_features,0.73728657,0.2627135,19.14463233947754,586.787,514.28766
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020226_features,0.70784545,0.2921545,20.463735580444336,618.8761,506.5525
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020227_features,0.70242786,0.2975722,21.679824829101562,668.9965,543.995
0000007_05499_d_0000037_features,individual,0000205_02315_d_00002022_features,0.7291739,0.27082604,21.37854766845703,670.0414,589.9962
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020230_features,0.7372572,0.26274312,21.461597442626953,627.0666,610.4535
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020231_features,0.6351611,0.36483902,21.80695152282715,651.062,411.09833
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020232_features,0.69766045,0.30233967,21.509693145751953,637.62036,527.5724
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020233_features,0.71133673,0.28866345,22.290611267089844,657.7647,584.0112
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020234_features,0.6250763,0.37492377,26.936626434326172,748.65704,557.95496
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020235_features,0.6048744,0.39512563,23.890382766723633,709.79443,436.1139
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020236_features,0.72485805,0.27514207,22.539854049682617,663.1712,620.23254
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020237_features,0.6280993,0.37190086,22.331722259521484,684.9946,420.3266
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020238_features,0.70738965,0.2926104,22.02534294128418,677.1934,566.7427
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020239_features,0.6925602,0.30743974,22.002357482910156,649.44836,535.3699
0000007_05499_d_0000037_features,individual,0000205_02315_d_00002023_features,0.826174,0.1738261,17.046640396118164,483.13327,656.5309
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020240_features,0.6626828,0.3373174,23.56116485595703,649.03735,529.8247
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020242_features,0.7499528,0.25004727,19.359493255615234,594.27814,557.0869
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020243_features,0.6989658,0.3010344,20.38747215270996,620.90717,482.50842
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020244_features,0.5292535,0.47074658,25.836463928222656,801.477,375.0888
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020245_features,0.561113,0.43888712,24.057205200195312,692.53674,368.63934
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020246_features,0.60994637,0.3900537,22.836153030395508,673.09,406.86697
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020247_features,0.58583546,0.41416466,26.848405838012695,795.0509,489.61844
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020248_features,0.7475896,0.2524106,21.08587074279785,637.4713,619.95374
0000007_05499_d_0000037_features,individual,0000205_02315_d_00002024_features,0.81267595,0.18732405,18.839141845703125,572.028,692.59546
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020250_features,0.500451,0.4995491,24.598724365234375,743.1469,295.11707
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020254_features,0.6720989,0.32790107,21.984283447265625,666.50757,493.1022
0000007_05499_d_0000037_features,individual,0000205_02315_d_00002025_features,0.6821479,0.3178522,24.96629524230957,799.4376,608.6832
0000007_05499_d_0000037_features,individual,0000205_02315_d_000020264_features,0.68717986,0.3128202,22.60403060913086,736.228,545.6604
0000007_05499_d_0000037_features,individual,0000205_02315_d_00002027_features,0.75468814,0.24531192,20.242788314819336,598.6115,605.0569
0000007_05499_d_0000037_features,individual,0000205_02315_d_00002028_features,0.8276578,0.17234218,15.722216606140137,474.48846,592.099
0000007_05499_d_0000037_features,individual,0000205_02315_d_0000202_features,0.82638294,0.17361712,16.5410213470459,520.9944,633.5329
0000007_05499_d_0000037_features,individual,0000206_00308_d_000020410_features,0.7781975,0.22180253,19.93458366394043,607.37573,648.62823
0000007_05499_d_0000037_features,individual,0000206_00308_d_000020411_features,0.7389324,0.2610678,21.737459182739258,653.4856,623.5388
0000007_05499_d_0000037_features,individual,0000206_00308_d_000020412_features,0.6903411,0.30965918,22.526086807250977,635.79944,549.31396
0000007_05499_d_0000037_features,individual,0000206_00308_d_000020415_features,0.6673969,0.33260322,22.513444900512695,666.7461,503.42804
0000007_05499_d_0000037_features,individual,0000206_00308_d_000020417_features,0.6265159,0.3734842,21.968400955200195,617.9252,401.19626
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002042_features,0.65142596,0.34857422,21.65917205810547,662.0805,437.63535
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002043_features,0.7450291,0.25497085,19.584230422973633,618.4426,555.0743
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002044_features,0.74305344,0.25694662,20.820552825927734,581.75415,600.26636
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002046_features,0.70950484,0.29049516,23.261676788330078,685.57837,611.66833
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002047_features,0.72679603,0.27320403,20.866390228271484,639.2989,565.7841
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002048_features,0.61744595,0.3825541,25.274099349975586,725.7257,500.1197
0000007_05499_d_0000037_features,individual,0000206_00308_d_00002049_features,0.6172168,0.38278317,26.546276092529297,721.6479,534.3126
0000007_05499_d_0000037_features,individual,0000206_00308_d_0000204_features,0.78020823,0.21979177,20.74526023864746,640.9275,681.9119
0000007_05499_d_0000037_features,individual,0000221_10787_d_000000813_features,0.5499933,0.45000684,23.9683780670166,691.0954,347.58038
0000007_05499_d_0000037_features,individual,0000221_10787_d_000000825_features,0.7150334,0.2849667,20.316194534301758,625.4084,516.47394
0000007_05499_d_0000037_features,individual,0000221_10787_d_00000084_features,0.63974094,0.36025912,22.052173614501953,695.9497,431.22433
0000007_05499_d_0000037_features,individual,0000221_10787_d_00000085_features,0.671008,0.3289922,22.72861671447754,654.6933,518.0736
0000007_05499_d_0000037_features,individual,0000221_10787_d_0000008_features,0.83743703,0.16256315,15.344305038452148,504.466,603.9004
0000007_05499_d_0000037_features,individual,0000221_11139_d_000000911_features,0.61904573,0.38095433,21.942468643188477,661.99365,384.95224
0000007_05499_d_0000037_features,individual,0000221_11139_d_000000916_features,0.6637018,0.3362983,21.430545806884766,624.9989,452.9762
0000007_05499_d_0000037_features,individual,0000221_11139_d_000000926_features,0.64193785,0.35806215,21.274200439453125,661.7904,398.66693
0000007_05499_d_0000037_features,individual,0000221_11139_d_00000093_features,0.72597873,0.2740214,22.098453521728516,657.8146,608.0791
0000007_05499_d_0000037_features,individual,0000221_11139_d_00000094_features,0.79787844,0.20212173,18.153057098388672,571.4568,626.9605
0000007_05499_d_0000037_features,individual,0000221_11139_d_00000096_features,0.73427796,0.26572216,18.98690414428711,582.6135,497.49316
0000007_05499_d_0000037_features,individual,0000221_11139_d_00000099_features,0.6099006,0.39009953,24.47564697265625,668.19867,463.52957
0000007_05499_d_0000037_features,individual,0000221_11139_d_0000009_features,0.80239516,0.19760495,18.89164924621582,586.468,668.6395
